newbookid,ratings_count,average_rating,predicted_rating
7817,15300,3.99,4.0
5667,15298,4.0,4.0
3985,15297,4.15,4.0
4846,15292,4.08,4.0
6007,15290,3.86,4.0
6947,15288,4.06,4.0
6006,15287,3.42,3.0
5536,15286,3.88,4.0
6119,15277,3.49,3.0
6368,15271,3.73,4.0
5808,15267,4.06,4.0
6185,15265,3.83,4.0
5942,15258,4.23,4.0
6928,15257,4.14,4.0
6710,15252,4.28,4.0
6265,15240,4.13,4.0
7121,15232,4.24,4.0
5144,15231,3.62,4.0
6494,15221,3.83,4.0
7638,15216,3.9,4.0
6122,15207,3.9,4.0
4314,15203,4.1,4.0
6204,15198,3.89,4.0
4477,15189,3.66,4.0
5475,15172,3.94,4.0
6787,15151,3.63,4.0
6687,15150,3.86,4.0
6951,15142,4.11,4.0
7107,15142,3.84,4.0
5640,15140,4.01,4.0
5831,15139,3.72,4.0
5411,15137,4.39,4.0
5754,15136,4.21,4.0
5451,15133,4.28,4.0
6560,15131,4.16,4.0
6927,15127,3.94,4.0
5976,15126,3.94,4.0
6510,15114,3.92,4.0
5199,15113,4.08,4.0
5809,15110,4.06,4.0
4583,15100,3.87,4.0
5643,15096,4.35,4.0
5342,15096,4.34,4.0
6484,15079,3.72,4.0
5741,15076,3.13,3.0
5609,15075,3.42,3.0
6568,15057,3.92,4.0
6038,15055,4.22,4.0
6245,15047,3.88,4.0
5714,15044,3.75,4.0
5988,15041,3.31,3.0
5833,15038,4.09,4.0
6332,15032,4.13,4.0
5266,15031,4.26,4.0
5517,15030,3.46,3.0
6515,15029,3.63,4.0
6201,15028,3.71,4.0
6328,15028,3.98,4.0
5275,15021,3.75,4.0
6865,15008,3.81,4.0
7126,15001,4.11,4.0
4343,15000,4.2,4.0
6356,14997,4.22,4.0
6363,14988,3.81,4.0
5682,14980,4.11,4.0
6994,14976,4.04,4.0
6048,14976,3.81,4.0
6161,14966,3.56,4.0
6183,14963,3.81,4.0
5842,14961,4.04,4.0
5828,14960,3.97,4.0
5560,14955,4.18,4.0
6942,14954,4.0,4.0
5142,14953,4.18,4.0
6276,14952,3.86,4.0
5674,14949,4.31,4.0
5591,14948,4.28,4.0
4961,14947,3.47,3.0
6032,14945,4.25,4.0
5966,14940,3.98,4.0
6380,14938,3.74,4.0
6972,14932,3.66,4.0
5756,14928,4.22,4.0
7044,14926,3.94,4.0
7416,14923,3.7,4.0
6908,14919,4.25,4.0
5480,14912,3.98,4.0
5780,14912,3.8,4.0
6558,14911,4.05,4.0
6460,14911,3.26,3.0
6606,14909,3.96,4.0
4434,14894,3.9,4.0
5299,14886,3.78,4.0
5820,14878,3.61,4.0
5642,14870,3.22,3.0
5906,14868,3.57,4.0
7361,14864,4.07,4.0
6075,14860,3.96,4.0
6546,14860,3.88,4.0
5702,14855,3.66,4.0
5872,14853,3.78,4.0
5617,14853,4.16,4.0
5999,14852,3.81,4.0
6597,14851,4.1,4.0
7325,14848,4.17,4.0
5516,14840,3.73,4.0
6097,14838,3.94,4.0
7278,14836,4.16,4.0
5453,14833,4.22,4.0
7068,14832,3.78,4.0
5341,14830,3.94,4.0
6811,14829,3.97,4.0
6633,14828,3.97,4.0
6216,14827,4.09,4.0
6458,14823,3.88,4.0
6398,14819,4.11,4.0
5980,14814,4.19,4.0
5652,14811,3.69,4.0
5355,14811,4.39,4.0
6898,14810,4.12,4.0
6789,14800,3.93,4.0
6650,14795,3.61,4.0
6019,14795,3.93,4.0
5962,14794,3.72,4.0
5406,14784,3.97,4.0
6213,14779,4.26,4.0
7356,14778,4.26,4.0
5924,14777,4.13,4.0
6875,14775,4.32,4.0
5874,14775,3.12,3.0
6142,14775,3.9,4.0
6141,14769,3.58,4.0
6501,14765,3.55,4.0
6160,14765,4.03,4.0
5793,14765,4.25,4.0
6033,14762,3.95,4.0
6700,14761,3.68,4.0
6146,14751,4.0,4.0
7344,14750,4.26,4.0
7008,14737,4.09,4.0
5397,14734,3.86,4.0
7233,14726,3.82,4.0
5229,14725,3.76,4.0
6198,14721,3.78,4.0
6599,14720,3.96,4.0
4794,14717,3.71,4.0
5958,14713,4.08,4.0
6124,14710,4.0,4.0
6321,14707,3.65,4.0
6505,14707,4.05,4.0
5758,14706,3.76,4.0
5718,14703,3.71,4.0
5749,14700,3.88,4.0
5745,14699,3.65,4.0
6054,14699,3.62,4.0
5458,14695,4.21,4.0
5968,14693,3.98,4.0
6178,14690,3.87,4.0
6459,14690,3.99,4.0
6616,14685,3.85,4.0
6024,14685,4.1,4.0
6355,14679,3.99,4.0
6004,14677,4.07,4.0
6887,14672,4.21,4.0
7225,14665,3.83,4.0
6643,14661,3.88,4.0
4566,14660,3.93,4.0
7191,14651,3.95,4.0
6366,14651,4.24,4.0
5427,14645,3.72,4.0
5579,14640,4.02,4.0
5588,14638,4.07,4.0
5195,14635,3.68,4.0
6920,14629,4.38,4.0
6904,14629,3.86,4.0
5655,14622,3.65,4.0
5592,14619,3.72,4.0
6264,14618,3.78,4.0
5624,14618,3.72,4.0
4916,14612,3.96,4.0
6176,14611,4.04,4.0
7410,14611,3.96,4.0
2815,14610,3.94,4.0
5359,14609,4.19,4.0
6697,14602,3.85,4.0
6270,14597,4.73,5.0
5802,14596,4.44,4.0
7824,14593,4.13,4.0
6918,14592,3.77,4.0
5706,14583,3.99,4.0
6854,14578,4.09,4.0
5546,14576,3.61,4.0
5331,14571,3.56,4.0
5769,14564,4.23,4.0
5602,14563,4.31,4.0
6695,14560,3.88,4.0
4964,14555,3.82,4.0
5488,14554,4.11,4.0
6241,14549,3.75,4.0
6467,14549,3.96,4.0
5765,14540,4.1,4.0
7505,14540,3.85,4.0
6214,14539,4.01,4.0
5149,14538,3.75,4.0
6156,14535,3.95,4.0
6228,14534,4.27,4.0
6065,14529,4.31,4.0
6842,14522,4.13,4.0
5224,14518,4.05,4.0
6338,14517,3.41,3.0
5124,14513,3.62,4.0
6751,14513,3.95,4.0
6278,14501,4.14,4.0
5728,14500,3.73,4.0
5905,14499,3.64,4.0
5000,14495,4.22,4.0
5315,14491,4.03,4.0
5799,14491,4.14,4.0
6472,14484,4.14,4.0
6663,14476,3.76,4.0
6351,14476,3.81,4.0
5761,14472,4.44,4.0
5989,14471,3.72,4.0
6673,14470,4.27,4.0
7209,14468,3.74,4.0
7606,14459,3.77,4.0
5065,14451,4.13,4.0
7992,14440,4.0,4.0
5405,14440,3.87,4.0
6555,14438,4.27,4.0
6177,14435,4.31,4.0
5531,14434,3.97,4.0
5334,14434,4.03,4.0
6662,14423,3.79,4.0
6967,14422,4.24,4.0
7942,14422,3.88,4.0
5790,14418,3.57,4.0
5783,14415,4.05,4.0
5680,14411,3.67,4.0
6601,14404,3.54,4.0
5995,14403,3.98,4.0
6076,14397,3.99,4.0
5957,14392,3.49,3.0
7269,14391,4.32,4.0
5862,14390,4.01,4.0
7290,14387,3.84,4.0
6477,14386,3.95,4.0
6202,14384,3.67,4.0
5779,14383,3.99,4.0
5439,14381,3.66,4.0
6307,14380,3.84,4.0
6679,14371,3.94,4.0
5638,14370,4.16,4.0
6993,14370,3.89,4.0
5851,14369,3.93,4.0
5881,14365,4.07,4.0
5027,14364,3.3,3.0
7102,14361,4.02,4.0
6047,14359,3.97,4.0
5798,14358,3.83,4.0
7098,14351,4.06,4.0
5191,14350,3.82,4.0
5614,14347,3.8,4.0
5923,14346,3.85,4.0
6719,14342,4.05,4.0
7132,14340,4.03,4.0
6533,14337,3.94,4.0
6565,14336,3.75,4.0
5834,14335,4.25,4.0
6425,14333,3.96,4.0
5865,14329,4.08,4.0
6027,14327,3.75,4.0
6649,14326,3.77,4.0
6886,14325,4.22,4.0
6035,14324,3.79,4.0
6364,14322,4.21,4.0
7646,14318,3.78,4.0
6615,14312,3.92,4.0
6915,14306,4.23,4.0
5409,14303,4.33,4.0
6330,14300,4.33,4.0
5425,14300,3.9,4.0
6336,14299,3.82,4.0
7227,14296,4.18,4.0
6053,14292,3.04,3.0
5811,14292,4.35,4.0
5792,14287,3.84,4.0
6331,14287,4.24,4.0
6357,14285,4.2,4.0
5867,14284,3.94,4.0
6974,14279,3.36,3.0
6962,14276,4.18,4.0
5332,14275,3.89,4.0
6311,14274,4.09,4.0
6733,14271,3.65,4.0
6884,14270,4.25,4.0
7343,14258,4.14,4.0
6199,14251,4.02,4.0
6383,14248,4.2,4.0
5489,14248,4.12,4.0
7867,14244,4.25,4.0
5928,14243,3.02,3.0
6070,14240,3.84,4.0
6411,14235,4.17,4.0
5744,14230,3.62,4.0
7425,14222,3.57,4.0
7477,14221,3.7,4.0
7472,14219,3.87,4.0
6261,14218,4.15,4.0
4885,14213,3.62,4.0
5733,14209,4.02,4.0
4651,14206,3.65,4.0
7336,14205,3.72,4.0
6050,14204,3.64,4.0
6804,14199,4.25,4.0
6143,14198,3.77,4.0
7090,14180,3.8,4.0
7130,14175,4.28,4.0
6333,14169,4.2,4.0
5336,14167,4.06,4.0
3605,14164,4.12,4.0
5907,14157,4.23,4.0
6591,14154,4.25,4.0
7627,14153,4.32,4.0
7956,14153,4.26,4.0
6603,14144,4.28,4.0
6820,14138,4.06,4.0
5271,14135,3.58,4.0
7889,14135,3.83,4.0
6418,14124,3.73,4.0
5794,14124,3.82,4.0
6066,14121,4.39,4.0
6395,14117,4.01,4.0
6723,14117,3.88,4.0
6490,14113,4.71,5.0
5660,14109,3.6,4.0
7140,14108,3.75,4.0
6780,14106,4.27,4.0
5551,14101,3.82,4.0
6260,14100,3.9,4.0
5713,14098,4.11,4.0
6163,14092,3.29,3.0
6242,14092,3.78,4.0
6457,14090,3.95,4.0
6385,14086,4.04,4.0
6837,14085,4.25,4.0
7127,14064,3.86,4.0
6263,14059,3.93,4.0
7969,14053,3.85,4.0
6725,14050,3.92,4.0
6585,14050,4.13,4.0
6475,14049,4.2,4.0
6139,14047,4.44,4.0
6029,14044,3.67,4.0
7610,14043,4.28,4.0
7287,14037,3.55,4.0
5948,14024,4.18,4.0
6435,14014,4.17,4.0
5316,14013,4.18,4.0
5610,14011,4.15,4.0
6961,14010,4.19,4.0
5764,14010,3.97,4.0
7070,14003,4.23,4.0
6880,14002,3.77,4.0
6400,14002,3.85,4.0
5925,14001,3.9,4.0
5474,13995,4.0,4.0
6996,13994,3.93,4.0
3987,13986,3.98,4.0
6237,13984,4.11,4.0
6172,13981,3.64,4.0
6080,13977,4.26,4.0
6077,13975,4.03,4.0
6354,13969,3.78,4.0
7405,13964,3.92,4.0
7770,13960,3.5,4.0
5910,13959,4.05,4.0
7029,13954,4.27,4.0
6279,13951,3.91,4.0
7056,13951,3.85,4.0
5998,13946,4.22,4.0
6090,13941,3.71,4.0
5683,13939,4.17,4.0
6658,13935,3.89,4.0
7784,13932,3.89,4.0
6654,13930,4.29,4.0
6497,13920,4.15,4.0
6107,13916,4.16,4.0
7074,13911,4.1,4.0
6764,13905,3.89,4.0
6339,13902,4.3,4.0
6009,13900,4.07,4.0
6934,13896,4.16,4.0
5166,13892,3.85,4.0
6938,13891,4.24,4.0
6798,13886,3.97,4.0
5853,13886,3.45,3.0
6231,13875,3.73,4.0
6465,13873,3.74,4.0
6319,13871,3.72,4.0
6445,13860,4.33,4.0
3999,13856,4.28,4.0
7245,13853,4.08,4.0
5886,13851,3.97,4.0
6525,13851,3.96,4.0
6641,13850,3.95,4.0
6514,13849,3.58,4.0
6776,13847,3.97,4.0
6831,13844,4.1,4.0
7725,13840,3.62,4.0
4228,13837,4.05,4.0
6061,13835,4.32,4.0
7224,13833,4.09,4.0
6492,13830,4.18,4.0
6277,13829,4.07,4.0
7467,13828,4.01,4.0
6179,13827,3.98,4.0
6952,13823,4.03,4.0
7876,13821,4.17,4.0
6902,13815,3.76,4.0
6133,13813,4.1,4.0
7951,13813,3.72,4.0
6244,13812,4.05,4.0
6489,13812,3.96,4.0
7280,13804,3.79,4.0
6404,13802,4.12,4.0
5771,13800,3.94,4.0
5525,13798,3.67,4.0
7419,13795,3.73,4.0
5919,13795,4.37,4.0
7033,13792,3.88,4.0
6145,13791,3.95,4.0
6604,13791,3.86,4.0
6653,13790,3.75,4.0
6889,13788,4.11,4.0
6232,13779,4.08,4.0
6982,13778,3.77,4.0
6496,13777,4.01,4.0
6104,13775,3.78,4.0
7662,13772,4.1,4.0
6436,13770,3.56,4.0
6012,13767,3.73,4.0
5735,13765,3.58,4.0
5541,13763,3.75,4.0
6417,13744,4.1,4.0
5781,13743,4.23,4.0
5539,13740,4.01,4.0
5657,13735,3.58,4.0
7258,13732,3.78,4.0
5634,13731,3.83,4.0
7031,13730,3.83,4.0
5545,13726,3.92,4.0
7155,13716,4.31,4.0
4947,13714,4.04,4.0
6478,13714,4.13,4.0
6524,13710,4.28,4.0
5750,13706,4.08,4.0
6600,13705,3.98,4.0
6563,13697,4.21,4.0
6768,13694,4.14,4.0
5742,13686,4.26,4.0
6191,13685,4.07,4.0
6393,13681,4.29,4.0
5696,13678,4.03,4.0
6483,13676,4.24,4.0
6840,13674,3.87,4.0
6382,13669,4.08,4.0
6422,13667,3.74,4.0
4599,13650,3.87,4.0
6154,13649,3.49,3.0
6686,13646,4.29,4.0
6439,13645,3.64,4.0
6602,13641,3.74,4.0
6562,13635,3.92,4.0
6437,13633,3.8,4.0
5844,13627,3.51,4.0
7848,13619,3.78,4.0
5518,13614,4.67,5.0
6376,13610,3.84,4.0
6123,13608,4.29,4.0
6493,13607,3.79,4.0
6171,13607,4.08,4.0
6559,13599,4.07,4.0
7656,13596,3.86,4.0
7022,13590,4.34,4.0
6361,13590,3.14,3.0
6486,13583,4.06,4.0
5511,13583,3.89,4.0
6648,13582,3.45,3.0
6931,13582,3.79,4.0
6709,13581,4.06,4.0
5607,13578,3.86,4.0
4565,13577,3.78,4.0
7203,13576,3.98,4.0
6402,13575,4.1,4.0
5573,13574,3.44,3.0
6384,13572,4.06,4.0
6103,13570,4.27,4.0
7071,13569,3.84,4.0
6932,13568,4.16,4.0
7533,13566,4.37,4.0
5117,13563,4.46,4.0
6058,13562,3.97,4.0
4551,13562,3.97,4.0
6702,13559,4.12,4.0
6352,13558,4.17,4.0
6377,13557,3.92,4.0
6240,13557,3.64,4.0
5633,13556,3.76,4.0
5883,13553,4.21,4.0
6100,13544,3.71,4.0
6320,13543,3.86,4.0
6592,13541,4.1,4.0
5399,13539,3.9,4.0
6579,13527,4.35,4.0
7219,13526,4.13,4.0
6724,13525,3.85,4.0
5457,13519,3.82,4.0
7187,13518,3.65,4.0
5428,13516,4.1,4.0
5743,13516,3.97,4.0
6877,13513,4.43,4.0
6013,13513,4.09,4.0
6386,13508,3.78,4.0
6290,13504,4.23,4.0
6205,13498,4.05,4.0
7332,13496,4.28,4.0
6017,13491,3.95,4.0
5694,13485,3.97,4.0
5167,13482,3.69,4.0
5148,13479,3.85,4.0
5888,13478,4.24,4.0
6892,13478,4.53,5.0
5927,13478,3.87,4.0
7193,13474,3.87,4.0
6412,13472,3.88,4.0
5964,13467,4.19,4.0
5459,13465,3.71,4.0
7936,13463,4.08,4.0
6636,13452,3.78,4.0
6174,13451,4.24,4.0
5870,13440,4.25,4.0
6324,13428,3.95,4.0
6281,13426,4.17,4.0
7430,13426,3.99,4.0
7783,13423,4.23,4.0
7478,13422,4.16,4.0
6499,13419,4.15,4.0
7234,13416,3.51,4.0
7421,13413,4.22,4.0
5890,13412,4.18,4.0
6879,13408,3.9,4.0
5437,13407,3.53,4.0
4215,13405,3.83,4.0
7095,13405,4.06,4.0
7043,13401,4.65,5.0
6181,13401,4.05,4.0
6468,13396,4.04,4.0
6088,13392,4.24,4.0
6186,13391,4.12,4.0
5669,13389,3.98,4.0
7578,13380,4.04,4.0
6634,13377,3.82,4.0
6914,13374,4.07,4.0
6197,13372,4.26,4.0
6485,13368,3.73,4.0
6757,13360,3.92,4.0
5169,13358,4.15,4.0
6688,13356,3.92,4.0
6322,13353,3.7,4.0
6441,13353,4.08,4.0
5018,13353,3.88,4.0
4444,13351,4.36,4.0
5534,13347,3.7,4.0
6096,13347,3.78,4.0
7016,13345,3.8,4.0
6797,13337,4.12,4.0
7317,13337,4.3,4.0
6345,13330,4.12,4.0
6755,13329,3.73,4.0
6698,13327,3.96,4.0
5873,13325,3.81,4.0
7658,13322,4.02,4.0
7066,13318,4.24,4.0
5725,13314,3.4,3.0
7143,13314,3.98,4.0
6713,13312,4.53,5.0
6224,13310,4.16,4.0
6551,13310,3.94,4.0
6692,13308,4.08,4.0
6378,13303,3.24,3.0
6092,13301,3.66,4.0
6251,13301,4.1,4.0
7640,13299,3.94,4.0
7436,13291,3.94,4.0
6567,13286,3.98,4.0
6873,13286,4.1,4.0
6301,13285,3.89,4.0
7019,13279,3.8,4.0
6187,13279,4.22,4.0
6158,13274,4.4,4.0
7381,13271,4.46,4.0
6375,13267,3.8,4.0
7446,13263,4.06,4.0
6651,13255,3.95,4.0
6444,13255,4.11,4.0
6230,13247,3.69,4.0
7166,13243,3.81,4.0
6037,13241,4.26,4.0
6594,13240,3.53,4.0
5849,13240,4.26,4.0
7503,13239,3.55,4.0
7226,13236,3.69,4.0
6399,13230,4.09,4.0
6246,13228,3.89,4.0
6814,13227,4.07,4.0
7105,13226,4.52,5.0
5348,13225,3.46,3.0
4967,13221,4.06,4.0
6473,13217,3.58,4.0
6128,13216,3.42,3.0
6661,13215,4.27,4.0
7009,13214,4.4,4.0
7785,13214,3.74,4.0
4325,13213,3.4,3.0
6416,13211,3.98,4.0
6745,13210,3.99,4.0
7891,13207,4.31,4.0
6860,13202,4.33,4.0
6853,13199,4.19,4.0
5899,13197,4.25,4.0
6147,13193,3.84,4.0
6807,13190,4.15,4.0
6127,13188,4.2,4.0
7328,13182,4.28,4.0
6628,13180,3.48,3.0
7013,13176,3.87,4.0
5863,13166,4.14,4.0
7330,13159,4.15,4.0
6771,13159,3.95,4.0
6799,13148,4.02,4.0
6684,13146,3.78,4.0
7021,13144,3.88,4.0
6135,13143,3.78,4.0
7055,13139,3.75,4.0
6316,13137,3.92,4.0
7308,13135,4.25,4.0
7190,13134,3.88,4.0
6678,13133,4.28,4.0
6313,13126,4.03,4.0
6212,13124,4.04,4.0
6868,13120,4.01,4.0
6094,13120,3.89,4.0
7614,13112,4.01,4.0
7239,13107,3.56,4.0
6519,13106,4.09,4.0
7423,13105,4.05,4.0
6991,13100,3.88,4.0
5697,13100,3.81,4.0
7261,13099,4.2,4.0
7860,13092,3.94,4.0
6372,13088,4.12,4.0
5795,13082,4.19,4.0
6535,13081,4.02,4.0
5864,13076,3.9,4.0
6239,13073,3.82,4.0
6876,13071,4.14,4.0
6016,13067,3.97,4.0
5882,13064,3.95,4.0
6729,13062,3.74,4.0
7089,13061,3.44,3.0
6346,13056,3.72,4.0
6612,13056,3.81,4.0
6950,13053,4.05,4.0
5752,13049,3.78,4.0
6082,13049,4.43,4.0
6571,13049,4.52,5.0
7041,13040,4.4,4.0
6610,13039,3.96,4.0
6945,13037,3.89,4.0
5140,13035,3.92,4.0
6344,13033,4.19,4.0
7036,13026,3.82,4.0
6575,13026,3.96,4.0
6669,13022,4.11,4.0
6639,13014,4.0,4.0
5929,13011,3.84,4.0
7260,13003,3.94,4.0
7863,13000,4.24,4.0
6243,12995,3.92,4.0
6998,12994,3.78,4.0
5477,12986,4.18,4.0
7792,12985,3.74,4.0
4524,12984,3.97,4.0
6182,12980,4.07,4.0
7721,12978,4.01,4.0
7108,12973,3.28,3.0
6845,12971,3.56,4.0
6752,12969,3.91,4.0
5380,12969,4.18,4.0
7192,12958,4.52,5.0
7523,12956,4.15,4.0
6298,12951,4.51,5.0
6488,12948,3.74,4.0
7267,12947,3.94,4.0
6469,12946,4.04,4.0
7054,12938,4.05,4.0
7780,12938,3.94,4.0
7754,12936,3.78,4.0
5949,12934,3.54,4.0
7441,12933,4.04,4.0
6891,12927,3.81,4.0
6084,12925,4.38,4.0
7581,12922,3.51,4.0
7075,12921,3.18,3.0
6299,12919,4.28,4.0
7457,12918,4.14,4.0
6813,12916,3.79,4.0
6389,12912,4.07,4.0
4322,12909,4.4,4.0
7370,12907,3.16,3.0
6715,12903,3.7,4.0
6536,12902,3.99,4.0
5563,12898,3.39,3.0
7643,12897,3.91,4.0
4917,12885,3.98,4.0
7326,12881,4.1,4.0
6342,12880,3.67,4.0
6341,12877,4.15,4.0
6869,12874,3.88,4.0
7652,12873,4.19,4.0
6965,12871,3.97,4.0
6040,12870,4.05,4.0
7345,12868,3.98,4.0
6359,12863,3.98,4.0
6956,12850,4.17,4.0
7560,12843,3.8,4.0
7323,12839,4.15,4.0
7451,12833,4.19,4.0
6919,12832,3.93,4.0
6409,12830,3.84,4.0
6772,12830,3.81,4.0
7740,12827,4.0,4.0
7169,12826,4.13,4.0
6447,12825,3.97,4.0
6051,12824,4.18,4.0
4899,12823,3.99,4.0
6349,12821,3.74,4.0
7487,12818,4.05,4.0
5937,12818,3.88,4.0
7723,12817,3.39,3.0
6878,12812,3.81,4.0
6870,12809,3.87,4.0
7309,12807,4.23,4.0
5577,12805,3.99,4.0
6269,12798,4.12,4.0
7086,12797,3.96,4.0
6973,12796,4.38,4.0
6609,12795,4.13,4.0
6530,12793,4.08,4.0
6694,12792,3.71,4.0
5974,12792,3.69,4.0
5703,12781,4.18,4.0
6872,12780,3.58,4.0
5503,12776,4.2,4.0
7948,12775,4.3,4.0
6631,12769,3.94,4.0
6256,12761,4.17,4.0
7945,12760,4.02,4.0
5770,12756,3.7,4.0
5647,12752,3.94,4.0
7507,12747,4.24,4.0
6072,12744,4.02,4.0
7034,12742,3.91,4.0
7400,12739,3.94,4.0
5816,12737,4.38,4.0
7273,12736,3.32,3.0
7109,12732,3.95,4.0
6917,12729,4.01,4.0
6623,12726,4.25,4.0
7124,12723,4.1,4.0
6421,12722,4.28,4.0
6582,12722,3.96,4.0
7114,12719,3.82,4.0
7681,12712,3.81,4.0
7228,12709,4.18,4.0
6255,12708,4.61,5.0
6370,12708,3.85,4.0
5704,12704,3.6,4.0
7521,12700,4.41,4.0
7520,12689,3.95,4.0
7296,12689,3.96,4.0
7428,12686,3.64,4.0
5606,12680,4.06,4.0
7470,12674,4.13,4.0
7626,12665,3.52,4.0
6406,12664,4.19,4.0
7218,12663,3.72,4.0
7408,12663,3.88,4.0
6790,12661,4.16,4.0
7728,12658,3.99,4.0
7580,12657,3.8,4.0
7015,12656,3.91,4.0
7350,12654,3.84,4.0
7286,12653,3.36,3.0
6079,12652,4.17,4.0
7023,12650,4.35,4.0
5566,12644,3.61,4.0
4657,12643,3.72,4.0
5289,12639,4.29,4.0
6843,12632,3.93,4.0
6788,12632,4.26,4.0
7554,12631,3.66,4.0
6502,12630,3.89,4.0
7731,12627,4.19,4.0
6926,12625,3.86,4.0
7106,12625,4.1,4.0
6815,12625,3.71,4.0
6717,12620,3.77,4.0
6165,12620,4.17,4.0
6984,12611,3.81,4.0
7387,12609,3.89,4.0
5982,12608,4.13,4.0
5911,12606,3.7,4.0
6580,12600,3.95,4.0
5661,12598,3.3,3.0
4125,12597,4.12,4.0
7334,12594,4.15,4.0
7599,12580,3.81,4.0
5734,12576,3.96,4.0
5812,12573,4.08,4.0
6138,12571,3.75,4.0
6922,12571,4.02,4.0
5894,12568,4.15,4.0
6196,12565,4.03,4.0
5969,12563,4.19,4.0
6613,12557,4.06,4.0
6453,12554,3.79,4.0
6978,12550,3.77,4.0
7546,12547,3.89,4.0
6390,12545,3.93,4.0
6285,12540,3.8,4.0
7742,12538,3.83,4.0
7555,12534,2.8,3.0
6155,12533,3.84,4.0
5782,12531,4.08,4.0
6632,12530,3.87,4.0
5554,12529,3.8,4.0
6874,12527,3.93,4.0
5878,12521,4.02,4.0
7435,12510,4.14,4.0
7007,12510,4.39,4.0
7545,12508,3.86,4.0
7199,12503,3.57,4.0
7522,12499,4.04,4.0
7498,12499,4.04,4.0
7424,12491,4.28,4.0
7244,12480,3.56,4.0
6397,12476,4.38,4.0
7037,12475,3.71,4.0
6520,12468,3.4,3.0
7318,12467,3.63,4.0
6763,12466,3.31,3.0
7030,12465,3.8,4.0
6939,12464,4.04,4.0
5953,12463,3.76,4.0
6420,12463,4.18,4.0
7312,12461,4.06,4.0
4644,12456,4.27,4.0
7536,12456,3.34,3.0
6693,12455,3.9,4.0
7399,12450,3.89,4.0
7167,12449,3.92,4.0
7583,12447,4.09,4.0
7186,12447,4.11,4.0
7050,12446,3.82,4.0
7407,12446,4.3,4.0
6762,12444,4.0,4.0
7146,12442,4.02,4.0
6423,12441,3.78,4.0
7690,12438,4.01,4.0
7237,12435,3.98,4.0
5824,12426,4.06,4.0
6754,12425,3.9,4.0
6140,12422,4.19,4.0
6778,12422,4.29,4.0
5914,12421,4.08,4.0
7815,12420,4.07,4.0
7232,12419,3.75,4.0
7461,12419,3.51,4.0
6712,12419,4.29,4.0
6590,12418,4.2,4.0
7236,12416,3.71,4.0
5993,12413,4.34,4.0
7087,12412,4.12,4.0
6306,12409,3.82,4.0
7468,12408,4.15,4.0
7669,12407,4.16,4.0
6570,12406,4.25,4.0
7005,12404,4.21,4.0
7183,12404,4.12,4.0
6211,12401,3.76,4.0
7653,12399,4.1,4.0
6415,12399,4.0,4.0
6844,12398,4.09,4.0
5175,12396,4.2,4.0
7315,12396,4.01,4.0
7415,12391,3.98,4.0
7710,12391,3.59,4.0
5866,12391,3.89,4.0
7516,12389,3.85,4.0
6846,12385,3.9,4.0
7045,12384,4.43,4.0
5767,12382,3.72,4.0
6581,12378,3.78,4.0
7481,12377,3.41,3.0
6200,12375,3.99,4.0
5748,12374,4.53,5.0
7051,12370,3.25,3.0
7176,12365,3.67,4.0
6981,12362,4.14,4.0
7591,12346,3.99,4.0
5938,12343,3.85,4.0
7198,12337,3.95,4.0
7776,12335,3.71,4.0
6681,12329,3.78,4.0
7057,12320,4.2,4.0
6861,12314,3.76,4.0
6315,12313,4.41,4.0
6195,12310,3.57,4.0
6783,12306,3.8,4.0
7208,12302,4.04,4.0
7557,12299,3.7,4.0
7397,12298,3.81,4.0
6018,12296,4.06,4.0
6222,12277,4.07,4.0
6642,12277,4.17,4.0
6293,12264,4.16,4.0
6312,12262,4.08,4.0
6699,12262,3.89,4.0
7865,12259,4.04,4.0
7524,12258,3.82,4.0
7611,12254,4.28,4.0
7240,12250,3.68,4.0
6429,12250,3.97,4.0
7082,12250,4.01,4.0
6671,12248,3.46,3.0
7063,12247,3.94,4.0
6644,12245,3.97,4.0
7592,12245,3.82,4.0
7011,12235,3.61,4.0
6728,12234,4.04,4.0
7569,12232,4.15,4.0
7623,12232,4.5,4.0
6373,12230,3.61,4.0
6689,12230,3.8,4.0
5921,12228,3.7,4.0
6367,12221,3.96,4.0
6985,12220,3.85,4.0
6249,12218,3.97,4.0
5902,12201,4.32,4.0
7920,12198,4.15,4.0
7306,12198,4.15,4.0
6574,12194,3.86,4.0
6129,12192,4.11,4.0
6737,12189,4.23,4.0
7047,12188,4.4,4.0
5146,12183,4.2,4.0
7337,12179,3.4,3.0
6957,12174,3.7,4.0
6215,12170,3.99,4.0
7534,12168,3.71,4.0
7327,12166,4.36,4.0
6482,12165,4.12,4.0
6481,12164,4.03,4.0
6941,12160,4.24,4.0
6777,12160,4.47,4.0
7455,12157,3.84,4.0
7509,12150,3.85,4.0
7274,12146,3.97,4.0
7100,12140,3.56,4.0
7403,12133,3.92,4.0
6680,12132,4.01,4.0
7540,12132,3.86,4.0
5826,12130,3.76,4.0
7211,12122,3.78,4.0
6785,12121,3.53,4.0
6526,12119,4.25,4.0
6120,12119,3.84,4.0
7831,12113,3.86,4.0
6577,12110,3.91,4.0
7175,12109,4.24,4.0
7747,12108,3.66,4.0
6743,12107,3.59,4.0
6573,12106,3.82,4.0
6826,12105,4.01,4.0
6408,12105,3.57,4.0
6635,12099,3.89,4.0
